run,label,step,raw_rollouts,retained_rollouts,aborted_rollouts_estimate,overlong_masked,reward/avg_score,reward/raw_environment_reward,reward/mixed_reward,reward/avg_num_turns,reward/response_tokens,reward/generated_tokens,reward/overlong_rate,reward/response_at_limit,reward/generated_at_limit,reward/response_length_overflow,reward/generated_length_overflow,response/aborted_ratio,response_length/mean,response_length/max,response_length/clip_ratio,response_length_non_aborted/clip_ratio,num_turns/mean,actor/pg_loss,actor/grad_norm,rollout_corr/k3_kl,trace/credit_mask_tokens,trace/k_step_credit_count,perf/throughput,timing_s/step
trace_foldgrpo,Trace+FoldGRPO,94,12,11.0,1.0,0,0.0,0.0,0.0,43.75,16447.333333333332,1197.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,15450.1669921875,30878.0,0.0,0.0,15.333333333333334,-0.003942224981680435,0.515625,0.21972438628048016,14365,58,800.1327259397259,149.79264828749
trace_foldgrpo,Trace+FoldGRPO,95,8,5.0,3.0,0,0.25,0.5,0.125,13.25,10638.625,949.5,0.0,0.0,0.0,0.0,0.0,0.375,7120.0,21682.0,0.0,0.0,9.5,-0.03550392252509482,0.55078125,0.018460184917785227,7596,33,807.3082442964119,50.60458664782345
trace_foldgrpo,Trace+FoldGRPO,96,12,10.0,2.0,0,0.5,0.5,0.3333333333333333,35.5,14711.166666666666,1093.5,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,12886.3330078125,29213.0,0.0,0.0,14.5,-0.034956071176566184,0.5341796875,0.021898134388417628,13122,53,492.6993067657301,207.191279951483
trace_foldgrpo,Trace+FoldGRPO,97,8,8.0,0,0,0.25,0.375,0.375,23.0,12974.75,949.75,0.0,0.0,0.0,0.0,0.0,0.0,12974.75,26443.0,0.0,0.0,11.5,-0.02677405950089451,1.5390625,0.0016448478163511027,7598,33,920.5407144911243,78.11332933790982
trace_foldgrpo,Trace+FoldGRPO,98,4,4.0,0,0,0.0,0.0,0.0,8.0,9525.0,2107.5,0.0,0.0,0.0,0.0,0.0,0.0,9525.0,12091.0,0.0,0.0,8.0,-0.0071668620221316814,0.08544921875,0.0014462161343544722,8430,14,667.8098847667046,43.30873300880194
trace_foldgrpo,Trace+FoldGRPO,99,8,5.0,3.0,0,0.25,0.5,0.125,10.75,11508.5,1901.875,0.0,0.0,0.0,0.0,0.0,0.375,7392.125,14976.0,0.0,0.0,8.25,-0.04299083317164332,0.84375,1.1124564405763522,15215,28,752.2843645230739,55.78475637547672
trace_foldgrpo,Trace+FoldGRPO,100,8,6.0,2.0,0,0.25,0.5,0.25,14.0,8154.125,1640.625,0.0,0.0,0.0,0.0,0.0,0.25,7441.375,20229.0,0.0,0.0,9.0,-0.060132097685709596,0.875,0.1961275415524142,13125,29,803.210643641997,55.51843760162592
no_trace,no-Trace,21,12,11.0,1.0,0,0.0,0.0,0.0,31.75,13771.083333333334,1273.5,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,12439.25,26493.0,0.0,0.0,11.333333333333334,0.0,0.0,0.01670284142892342,,,1051.274684515672,97.15063199400902
no_trace,no-Trace,22,12,10.0,2.0,0,0.25,0.3333333333333333,0.3333333333333333,36.5,18560.666666666668,1216.0833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,16862.0,30868.0,0.0,0.0,13.666666666666666,-0.014735003312428793,0.8515625,0.008405553215804199,,,1210.1237600505162,104.30916586145759
no_trace,no-Trace,23,8,8.0,0,0,0.0,0.0,0.0,19.5,16250.25,1005.375,0.0,0.0,0.0,0.0,0.0,0.0,16250.25,27038.0,0.0,0.0,9.75,0.0,0.0,0.0029751344191026874,,,1505.4278504798106,56.364707197993994
no_trace,no-Trace,24,12,10.0,2.0,0,0.25,0.3333333333333333,0.3333333333333333,30.5,17114.5,1076.0833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,15254.8330078125,29083.0,0.0,0.0,11.833333333333334,-0.014732063437501589,1.05859375,0.07699482458701823,,,1375.422403009069,84.56820228137076
no_trace,no-Trace,25,8,8.0,0,0,0.25,0.125,0.125,24.0,14050.5,1320.625,0.0,0.0,0.0,0.0,0.0,0.0,14050.5,25727.0,0.0,0.0,12.0,0.03314558323472738,0.74609375,0.0014218628566595726,,,1040.3050516197934,73.2371720019728
no_trace,no-Trace,26,16,13.0,3.0,0,1.0,1.0,0.8125,71.25,17917.1875,1746.25,0.0,0.0,0.0,0.0,0.0,0.1875,15316.0,31155.0,0.0,0.0,20.75,-0.013275292469188571,0.3544921875,3.4308143551447756,,,1091.1534677936875,142.51478329114616
no_trace,no-Trace,27,8,6.0,2.0,0,0.75,0.875,0.625,14.5,15104.75,1505.125,0.0,0.0,0.0,0.0,0.0,0.25,12739.25,28877.0,0.0,0.0,9.75,-0.0016826055943965912,0.6953125,0.09516055675339885,,,1251.676981207614,52.82193488627672
no_trace,no-Trace,28,8,7.0,1.0,0,0.5,0.375,0.375,18.75,15528.0,1265.5,0.0,0.0,0.0,0.0,0.0,0.125,12199.75,27881.0,0.0,0.0,10.25,0.015625,0.78515625,0.19354691214539343,,,1163.230756006679,56.791827123612165
no_trace,no-Trace,29,8,8.0,0,0,0.25,0.25,0.25,16.0,6021.375,796.625,0.0,0.0,0.0,0.0,0.0,0.0,6021.375,7427.0,0.0,0.0,8.0,9.313225746154785e-10,2.09375,0.0031288263126043603,,,1237.1954184070785,35.654432067647576
no_trace,no-Trace,30,12,10.0,2.0,0,0.25,0.4166666666666667,0.4166666666666667,32.5,15938.166666666666,1289.9166666666667,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,14260.3330078125,31940.0,0.0,0.0,13.5,-0.02951214959224065,0.748046875,0.03440463915952326,,,967.4241942541631,114.25287961214781
no_trace,no-Trace,31,16,13.0,3.0,0,0.0,0.0,0.0,49.75,16378.125,931.25,0.0,0.0,0.0,0.0,0.0,0.1875,13994.8125,29991.0,0.0,0.0,14.125,0.0,0.0,0.002693739510505111,,,912.1498035139431,158.35611589625478
no_trace,no-Trace,32,12,10.0,2.0,0,0.5,0.4166666666666667,0.25,32.5,15520.166666666666,1336.5833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,13637.1669921875,28397.0,0.0,0.0,13.0,0.029706634891529877,1.35546875,0.18719583005198123,,,716.9344619915216,148.63213536143303
no_trace,no-Trace,33,12,9.0,3.0,0,0.5,0.75,0.5,28.25,15646.916666666666,1103.5,0.0,0.0,0.0,0.0,0.0,0.25,13312.9169921875,31289.0,0.0,0.0,14.0,-0.036310020834207535,1.263671875,7.532908348322962,,,982.9579616708119,103.93577750399709
no_trace,no-Trace,34,8,6.0,2.0,0,0.0,0.0,0.0,14.0,13104.5,1619.625,0.0,0.0,0.0,0.0,0.0,0.25,10128.25,24258.0,0.0,0.0,9.0,0.0,0.0,0.0704472288271063,,,997.8469266432004,55.619753409177065
no_trace,no-Trace,35,8,5.0,3.0,0,0.25,0.125,0.125,8.75,11989.375,1323.625,0.0,0.0,0.0,0.0,0.0,0.375,7487.5,16771.0,0.0,0.0,7.25,0.022097055800259113,0.71484375,0.07733169817947783,,,1105.4053032277839,38.32259522937238
no_trace,no-Trace,36,12,9.0,3.0,0,0.5,0.5,0.25,26.25,13423.75,1269.0833333333333,0.0,0.0,0.0,0.0,0.0,0.25,10355.0,26558.0,0.0,0.0,12.5,-0.020833303531010944,0.3359375,0.7258332215152071,,,858.7388369062254,98.23184462450445
no_trace,no-Trace,37,8,8.0,0,0,0.5,0.5,0.5,19.0,16252.375,688.0,0.0,0.0,0.0,0.0,0.0,0.0,16252.375,27257.0,0.0,0.0,9.5,0.0,0.0,0.0025128334673354402,,,1665.8312042172784,51.12973018176854
no_trace,no-Trace,38,8,8.0,0,0,0.25,0.125,0.125,30.5,17265.0,997.625,0.0,0.0,0.0,0.0,0.0,0.0,17265.0,29306.0,0.0,0.0,15.25,0.06629116553813219,1.7734375,0.00249967605486745,,,1046.8908488113393,84.88277464732528
no_trace,no-Trace,39,8,7.0,1.0,0,0.25,0.25,0.25,17.25,11116.375,1092.375,0.0,0.0,0.0,0.0,0.0,0.125,10636.75,27770.0,0.0,0.0,9.75,9.313225746154785e-10,1.2421875,0.0397300108888885,,,1132.4617024944705,53.23535433225334
no_trace,no-Trace,40,8,5.0,3.0,0,0.0,0.0,0.0,11.25,12552.375,2714.125,0.0,0.0,0.0,0.0,0.0,0.375,7548.75,14066.0,0.0,0.0,9.0,0.0,0.0,0.9506088412454119,,,805.0525643910107,52.96362235955894
no_trace,no-Trace,41,8,8.0,0,0,0.0,0.0,0.0,26.5,13990.75,2007.875,0.0,0.0,0.0,0.0,0.0,0.0,13990.75,29092.0,0.0,0.0,13.25,0.0,0.0,0.0020907363141304813,,,998.8974883755156,76.38922000303864
no_trace,no-Trace,42,12,10.0,2.0,0,0.75,0.5833333333333334,0.4166666666666667,34.0,13756.5,3076.75,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,12156.6669921875,31347.0,0.0,0.0,12.666666666666666,0.024988163883487385,0.859375,0.11757112449898462,,,330.0937490371535,296.91564982943237
no_trace,no-Trace,43,8,7.0,1.0,0,0.75,0.625,0.625,23.75,14795.625,3544.375,0.0,0.0,0.0,0.0,0.0,0.125,13188.625,29191.0,0.0,0.0,12.75,0.020201473496854305,3.0,0.1415685478659725,,,345.9687122099847,203.59500010870397
no_trace,no-Trace,44,8,7.0,1.0,0,0.5,0.375,0.375,18.25,15073.875,1412.875,0.0,0.0,0.0,0.0,0.0,0.125,13283.375,27330.0,0.0,0.0,10.25,0.015625,0.50390625,0.06230447946290951,,,1329.358607901538,53.003756534308195
no_trace,no-Trace,45,20,17.0,3.0,0,0.0,0.0,0.0,223.25,18032.5,3329.1,0.0,0.05,0.0,0.0,0.0,0.15000000596046448,15341.349609375,32768.0,0.05000000074505806,0.05882352963089943,46.9,0.0,0.0,0.11304944878938841,,,776.6909759226677,251.80413583107293
no_trace,no-Trace,46,12,9.0,3.0,0,0.0,0.0,0.0,22.75,14341.583333333334,1065.75,0.0,0.0,0.0,0.0,0.0,0.25,12172.0830078125,31654.0,0.0,0.0,11.5,0.0,0.0,0.05616718123686345,,,1104.4382360959683,86.35883554443717
no_trace,no-Trace,47,16,13.0,3.0,0,0.75,0.875,0.6875,42.25,12022.3125,980.1875,0.0,0.0,0.0,0.0,0.0,0.1875,11236.6875,30419.0,0.0,0.0,12.625,-0.040009153075516224,1.1484375,0.024613104546915565,,,1109.7543386099012,109.97524024359882
no_trace,no-Trace,48,12,11.0,1.0,0,1.0,1.0,0.9166666666666666,43.25,18332.833333333332,1327.5,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,16922.25,31693.0,0.0,0.0,15.333333333333334,0.013275057698289553,0.646484375,51.707117692014435,,,1190.7613482766287,108.22403682023287
no_trace,no-Trace,49,12,10.0,2.0,0,0.25,0.4166666666666667,0.4166666666666667,35.0,15450.75,1208.6666666666667,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,13421.4169921875,28287.0,0.0,0.0,13.5,-0.022097231820225716,0.8515625,0.2823743987646594,,,1180.609380045301,89.18402799405158
no_trace,no-Trace,50,12,10.0,2.0,0,0.0,0.0,0.0,32.0,11895.5,1415.8333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,10445.6669921875,30106.0,0.0,0.0,12.333333333333334,0.0,0.0,0.7826757051661843,,,1123.5457182130986,77.94075361639261
no_trace,no-Trace,51,8,5.0,3.0,0,0.25,0.125,0.125,12.75,13782.625,1289.5,0.0,0.0,0.0,0.0,0.0,0.375,8846.5,27088.0,0.0,0.0,9.5,0.02209705486893654,0.53515625,0.07247433619340882,,,1155.1701416496064,41.339364893734455
no_trace,no-Trace,52,12,10.0,2.0,0,0.75,0.5833333333333334,0.4166666666666667,43.5,20171.583333333332,1226.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.1666666716337204,16038.0830078125,32768.0,0.0833333358168602,0.10000000149011612,17.333333333333332,0.03378258210917314,1.048828125,20.44876026119285,,,816.6127143400988,148.4430720601231
no_trace,no-Trace,53,8,8.0,0,0,0.25,0.125,0.125,28.0,18555.625,1961.125,0.0,0.0,0.0,0.0,0.0,0.0,18555.625,29254.0,0.0,0.0,14.0,0.022097055800259113,0.78125,0.0009652495064074174,,,682.7867871849427,138.16977974772453
no_trace,no-Trace,54,4,4.0,0,0,0.0,0.0,0.0,7.0,10211.5,1378.25,0.0,0.0,0.0,0.0,0.0,0.0,10211.5,10960.0,0.0,0.0,7.0,0.0,0.0,0.0014173738018143922,,,1127.849235045787,26.921151388436556
no_trace,no-Trace,55,12,11.0,1.0,0,0.25,0.08333333333333333,0.08333333333333333,37.25,23466.583333333332,957.4166666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0833333358168602,21040.083984375,32768.0,0.0833333358168602,0.09090909361839294,14.0,0.044188610588510834,1.029296875,0.014759281294194201,,,1250.2910953566532,122.7746087051928
no_trace,no-Trace,56,16,13.0,3.0,0,0.25,0.3125,0.3125,50.75,16953.75,1501.5,0.0,0.0,0.0,0.0,0.0,0.1875,14874.375,30308.0,0.0,0.0,14.875,-0.016611152794212103,1.27734375,0.2986172059136152,,,1148.9616908500784,131.67323262803257
no_trace,no-Trace,57,16,13.0,3.0,0,0.5,0.375,0.375,64.25,18844.1875,1090.875,0.0,0.0,0.0,0.0,0.0,0.1875,16537.1875,31103.0,0.0,0.0,19.0,0.0078125,0.24609375,0.017543558726174524,,,874.205445427878,188.17430257424712
no_trace,no-Trace,58,16,13.0,3.0,0,0.0,0.0,0.0,63.75,13848.875,2094.75,0.0,0.0,0.0,0.0,0.0,0.1875,12690.3125,32401.0,0.0,0.0,18.125,0.0,0.0,6.730709668272539,,,895.2002052856833,149.24706139601767
no_trace,no-Trace,59,12,9.0,3.0,0,0.0,0.0,0.0,33.25,16608.083333333332,1546.5,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,13504.8330078125,32768.0,0.0833333358168602,0.1111111119389534,13.333333333333334,0.0,0.0,0.11374021469479582,,,1166.4168115891637,88.65955889225006
no_trace,no-Trace,60,12,12.0,0,0,0.0,0.0,0.0,37.5,13665.833333333334,1023.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13665.8330078125,30684.0,0.0,0.0,12.5,0.0,0.0,0.001895841565177155,,,1335.2433309565424,83.9090504348278
no_trace,no-Trace,61,8,8.0,0,0,0.25,0.25,0.25,19.0,13658.875,1235.125,0.0,0.0,0.0,0.0,0.0,0.0,13658.875,26013.0,0.0,0.0,9.5,-9.313225746154785e-10,1.21875,0.0018822707643266767,,,1197.9410767851066,62.192958772182465
no_trace,no-Trace,62,8,7.0,1.0,0,0.25,0.25,0.125,22.25,14266.375,1900.625,0.0,0.0,0.0,0.0,0.0,0.125,12985.125,29588.0,0.0,0.0,12.5,0.01061196718364954,0.466796875,0.23480665277020307,,,1069.3091327314157,64.78669065795839
no_trace,no-Trace,63,12,10.0,2.0,0,0.25,0.4166666666666667,0.4166666666666667,35.5,17384.25,1775.0833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,15671.25,30246.0,0.0,0.0,13.333333333333334,-0.029460595299800236,0.79296875,1.6904972191526515,,,1122.1383797604888,106.05955749005079
no_trace,no-Trace,64,8,7.0,1.0,0,0.75,0.875,0.75,16.25,13969.75,1344.875,0.0,0.0,0.0,0.0,0.0,0.125,12429.125,29941.0,0.0,0.0,9.75,-0.011048511601984501,1.3671875,0.05209603433468146,,,1125.6075162912805,59.59359637275338
no_trace,no-Trace,65,8,8.0,0,0,0.5,0.5,0.5,18.0,12945.0,1005.875,0.0,0.0,0.0,0.0,0.0,0.0,12945.0,32668.0,0.0,0.0,9.0,0.015625,0.72265625,0.0017519509347039275,,,1299.621148103699,55.21147459372878
no_trace,no-Trace,66,12,9.0,3.0,0,0.25,0.08333333333333333,0.08333333333333333,23.25,15792.416666666666,1223.3333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,11948.6669921875,32768.0,0.0833333358168602,0.1111111119389534,10.583333333333334,0.03683696438868841,0.7734375,0.024068998808312852,,,1193.5759858240021,79.37240789458156
no_trace,no-Trace,67,12,10.0,2.0,0,0.5,0.5833333333333334,0.5833333333333334,36.0,14144.5,1200.5833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,13056.6669921875,30802.0,0.0,0.0,13.666666666666666,-0.0271221911534667,1.5390625,0.14748366904192758,,,1087.5249196067612,94.91644571907818
no_trace,no-Trace,68,8,8.0,0,0,0.25,0.25,0.25,27.0,12967.125,1660.75,0.0,0.0,0.0,0.0,0.0,0.0,12967.125,29957.0,0.0,0.0,13.5,0.0,1.6875,0.0012195107956358697,,,805.9297923364308,89.16223309189081
no_trace,no-Trace,69,8,8.0,0,0,0.5,0.5,0.5,68.75,16389.125,3287.25,0.0,0.0,0.0,0.0,0.0,0.0,16389.125,25642.0,0.0,0.0,34.375,0.005470419768244028,2.046875,0.0024903472021833295,,,436.9056012442068,195.64981487207115
no_trace,no-Trace,70,12,9.0,3.0,0,0.25,0.5,0.25,24.75,13863.75,1023.5833333333334,0.0,0.0,0.0,0.0,0.0,0.25,11732.75,27126.0,0.0,0.0,11.0,-0.03852900490164757,1.60546875,0.040221910419253014,,,1449.2696990458019,63.905979722738266
no_trace,no-Trace,71,8,6.0,2.0,0,0.0,0.0,0.0,12.0,7552.625,855.5,0.0,0.0,0.0,0.0,0.0,0.25,5367.875,11998.0,0.0,0.0,8.0,0.0,0.0,0.006129670851805713,,,1224.003649942138,29.78830986469984
no_trace,no-Trace,72,8,5.0,3.0,0,0.0,0.0,0.0,9.25,13104.875,1851.125,0.0,0.0,0.0,0.0,0.0,0.375,8583.5,27814.0,0.0,0.0,7.75,0.0,0.0,0.10752023555687629,,,991.4090243314031,47.25547059811652
no_trace,no-Trace,73,12,10.0,2.0,0,0.75,0.8333333333333334,0.6666666666666666,29.0,15389.666666666666,1659.9166666666667,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,13286.8330078125,32090.0,0.0,0.0,11.333333333333334,-0.020301601306224864,0.83203125,0.13314235897754165,,,1228.5917552459043,85.09091775491834
no_trace,no-Trace,74,4,4.0,0,0,0.0,0.0,0.0,7.5,9371.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.0,11363.0,0.0,0.0,7.5,0.0,0.0,0.0016306657926179469,,,890.4384902932998,32.25152586400509
no_trace,no-Trace,75,8,7.0,1.0,0,0.0,0.0,0.0,16.75,11132.25,1350.125,0.0,0.0,0.0,0.0,0.0,0.125,10355.875,30194.0,0.0,0.0,9.75,0.0,0.0,0.011185111441591289,,,1019.9219170054225,57.64313818514347
no_trace,no-Trace,76,12,9.0,3.0,0,0.25,0.16666666666666666,0.16666666666666666,19.75,13841.083333333334,1326.3333333333333,0.0,0.0,0.0,0.0,0.0,0.25,10987.8330078125,29028.0,0.0,0.0,9.333333333333334,-0.0073795802891254425,0.978515625,2.9306725667459737,,,1169.955703028918,75.37122967280447
no_trace,no-Trace,77,12,9.0,3.0,0,0.0,0.0,0.0,36.25,19178.25,1571.1666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,16071.25,32768.0,0.1666666716337204,0.2222222238779068,17.5,0.0,0.0,0.03303631316036141,,,1071.3901506064813,111.0155809558928
no_trace,no-Trace,78,8,6.0,2.0,0,0.5,0.25,0.25,19.0,15565.5,1868.0,0.0,0.0,0.0,0.0,0.0,0.25,8416.0,28598.0,0.0,0.0,11.25,0.06629116553813219,4.09375,0.6075226850734907,,,871.265556179215,55.694844879209995
no_trace,no-Trace,79,12,10.0,2.0,0,0.5,0.5,0.3333333333333333,30.5,15827.666666666666,1179.5833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,14377.8330078125,28094.0,0.0,0.0,13.0,-0.020833313465118408,0.0,0.22202329632515708,,,1067.4919809364385,104.28087703511119
no_trace,no-Trace,80,12,11.0,1.0,0,0.25,0.25,0.25,47.25,17983.5,1364.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,15718.6669921875,29180.0,0.0,0.0,16.666666666666668,-0.014734615261356035,0.859375,0.05140781950952563,,,1277.405773811353,95.14987523294985
no_trace,no-Trace,81,12,9.0,3.0,0,0.0,0.0,0.0,26.75,13746.583333333334,1300.3333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,11812.0830078125,32768.0,0.0833333358168602,0.1111111119389534,12.166666666666666,0.0,0.0,0.034764376267654974,,,846.5096547924073,110.19011947698891
no_trace,no-Trace,82,16,15.0,1.0,0,0.5,0.4375,0.375,66.75,19163.1875,980.6875,0.0,0.0625,0.0,0.0,0.0,0.0625,18933.5,32768.0,0.0625,0.06666667014360428,17.125,5.987472832202911e-06,0.40234375,0.07826909982122743,,,1457.5873638812395,129.53117231838405
no_trace,no-Trace,83,8,6.0,2.0,0,0.5,0.5,0.5,12.0,12840.375,1462.625,0.0,0.0,0.0,0.0,0.0,0.25,10508.125,29981.0,0.0,0.0,8.0,0.0,0.0,0.08650988804583903,,,946.3889330047756,60.32456425577402
no_trace,no-Trace,84,8,7.0,1.0,0,0.0,0.0,0.0,17.75,14165.625,1527.875,0.0,0.0,0.0,0.0,0.0,0.125,13128.875,29378.0,0.0,0.0,9.75,0.0,0.0,1.602269731258275,,,1249.8501258462843,55.875899482518435
no_trace,no-Trace,85,16,14.0,2.0,0,0.0,0.0,0.0,65.5,20095.5,1207.625,0.0,0.0,0.0,0.0,0.0,0.125,18613.375,30769.0,0.0,0.0,19.75,0.0,0.0,0.004982054336096553,,,902.118828266016,204.10171501897275
no_trace,no-Trace,86,8,8.0,0,0,1.0,1.0,1.0,16.0,8903.125,995.0,0.0,0.0,0.0,0.0,0.0,0.0,8903.125,12691.0,0.0,0.0,8.0,0.0,0.0,0.001726802292978391,,,1285.0694709588072,43.02996939048171
no_trace,no-Trace,87,12,9.0,3.0,0,0.5,0.3333333333333333,0.3333333333333333,28.25,12287.0,1645.9166666666667,0.0,0.0,0.0,0.0,0.0,0.25,11256.75,27167.0,0.0,0.0,12.166666666666666,0.0,0.0,209.28726916145874,,,1081.03588894623,83.18780247680843
no_trace,no-Trace,88,12,11.0,1.0,0,0.0,0.0,0.0,38.75,14892.416666666666,1077.5,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,13896.75,28206.0,0.0,0.0,14.666666666666666,0.0,0.0,1.1381769308281946,,,903.5899770812083,123.1515430919826
no_trace,no-Trace,89,8,6.0,2.0,0,0.0,0.0,0.0,13.5,11979.75,1442.25,0.0,0.0,0.0,0.0,0.0,0.25,9166.5,23181.0,0.0,0.0,8.5,0.0,0.0,0.06097933121054666,,,1195.852645397605,43.179232992231846
no_trace,no-Trace,90,8,6.0,2.0,0,0.5,0.625,0.375,11.0,8993.75,732.875,0.0,0.0,0.0,0.0,0.0,0.25,6221.25,11336.0,0.0,0.0,7.5,-0.013950318098068237,1.109375,0.031072390120243654,,,1261.0175996244102,31.5614151712507
no_trace,no-Trace,91,8,6.0,2.0,0,0.25,0.125,0.125,17.0,16455.5,1337.75,0.0,0.0,0.0,0.0,0.0,0.25,12411.5,29508.0,0.0,0.0,12.0,0.02209705486893654,0.65234375,0.09052227903157473,,,1054.6816230562138,61.33035656064749
no_trace,no-Trace,92,8,8.0,0,0,0.25,0.125,0.125,29.5,19586.25,1231.25,0.0,0.0,0.0,0.0,0.0,0.0,19586.25,31571.0,0.0,0.0,14.75,0.022097056731581688,0.73046875,0.0023984068247955292,,,942.3226277460733,104.11614569276571
no_trace,no-Trace,93,12,9.0,3.0,0,0.25,0.08333333333333333,0.08333333333333333,25.75,17646.083333333332,1221.9166666666667,0.0,0.0,0.0,0.0,0.0,0.25,13586.0830078125,28459.0,0.0,0.0,11.833333333333334,0.022108119602004688,0.75390625,0.18898340765493535,,,988.8278205097482,104.96872948668897
no_trace,no-Trace,94,8,6.0,2.0,0,0.0,0.0,0.0,15.5,12872.375,2386.625,0.0,0.0,0.0,0.0,0.0,0.25,10041.125,24479.0,0.0,0.0,9.75,0.0,0.0,0.46685749974130886,,,971.1766333540049,56.84702257439494
no_trace,no-Trace,95,12,9.0,3.0,0,0.0,0.0,0.0,27.75,12846.25,2070.9166666666665,0.0,0.0,0.0,0.0,0.0,0.25,9657.5,30477.0,0.0,0.0,13.0,0.0,0.0,0.03680207100114785,,,767.5018534979987,104.56196246854961
no_trace,no-Trace,96,16,15.0,1.0,0,0.25,0.3125,0.3125,65.25,17454.5,1260.5,0.0,0.0625,0.0,0.0,0.0,0.0625,17139.25,32768.0,0.0625,0.06666667014360428,17.25,5.550682544708252e-07,1.44921875,0.19067642447589606,,,1197.0004539416038,145.96819861233234
no_trace,no-Trace,97,8,5.0,3.0,0,1.0,1.0,0.625,8.75,9314.375,1409.5,0.0,0.0,0.0,0.0,0.0,0.375,6290.75,12205.0,0.0,0.0,7.5,0.00451187789440155,1.328125,0.036171866246149875,,,956.3824614708674,39.333636401221156
no_trace,no-Trace,98,16,13.0,3.0,0,0.0,0.0,0.0,52.0,18753.8125,1534.4375,0.0,0.0625,0.0,0.0,0.0,0.1875,16699.375,32768.0,0.0625,0.07692307978868484,17.9375,0.0,0.0,0.04401728955053841,,,969.5133802522587,170.89707411453128
no_trace,no-Trace,99,8,7.0,1.0,0,0.25,0.25,0.25,15.25,10985.125,873.375,0.0,0.0,0.0,0.0,0.0,0.125,9819.0,25294.0,0.0,0.0,8.75,-0.011048528365790844,1.2890625,0.1329152045873343,,,1322.1283103611918,42.7594655957073
no_trace,no-Trace,100,8,6.0,2.0,0,0.0,0.0,0.0,17.0,14143.875,1767.125,0.0,0.0,0.0,0.0,0.0,0.25,10753.375,26092.0,0.0,0.0,10.5,0.0,0.0,15.39741221650911,,,1064.2255804782715,54.44757301732898
trace_only,Trace-only,21,12,11.0,1.0,0,0.0,0.0,0.0,42.75,19479.166666666668,1500.75,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,19067.75,31551.0,0.0,0.0,15.333333333333334,-0.017093465859943535,0.279296875,0.4905481958024514,18009,61,956.6860239433024,148.35117943398654
trace_only,Trace-only,22,12,12.0,0,0,0.25,0.25,0.25,42.5,19754.333333333332,1183.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,19754.333984375,30698.0,0.0,0.0,14.166666666666666,-0.0025610496577807376,0.2197265625,0.0015977995693295572,14197,52,950.9674886942856,156.25981094688177
trace_only,Trace-only,23,8,6.0,2.0,0,0.0,0.0,0.0,11.0,8962.375,953.5,0.0,0.0,0.0,0.0,0.0,0.25,6438.875,12615.0,0.0,0.0,7.5,-0.025132336741080508,0.828125,0.027029213233618066,7628,23,858.7754111905465,47.32843939214945
trace_only,Trace-only,24,8,7.0,1.0,0,0.25,0.25,0.25,19.75,18494.125,1339.125,0.0,0.0,0.0,0.0,0.0,0.125,17283.625,29991.0,0.0,0.0,10.75,-0.016187079876544885,0.369140625,0.09302433946868405,10713,33,1019.0736285188649,84.86432930827141
trace_only,Trace-only,25,12,11.0,1.0,0,0.25,0.16666666666666666,0.16666666666666666,40.25,20762.333333333332,1138.25,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,19638.083984375,28526.0,0.0,0.0,14.166666666666666,-0.00866715497492502,0.35107421875,0.02129558943367253,13659,52,936.2900656827621,155.20777729712427
trace_only,Trace-only,26,12,12.0,0,0,0.75,0.9166666666666666,0.9166666666666666,41.5,10754.083333333334,1504.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,10754.0830078125,29263.0,0.0,0.0,13.833333333333334,-0.015282197261209754,0.654296875,0.0013670805152893688,18059,44,699.4696956102559,135.26175700500607
